intersection_id, city        , timestamp          , north_vehicle_count, south_vehicle_count, east_vehicle_count, west_vehicle_count, vehicle_type_distribution                    , avg_wait_time, queue_length, signal_phase, reward
              1, Chennai     , 2024-01-01 00:00:00,                  24,                  27,                 26,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        133.36,           18, East-West   , -85.72
            156, Tambaram    , 2024-01-06 13:30:00,                  47,                  50,                 56,                 54, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        191.26,           67, East-West   , -134.86
            156, Tambaram    , 2024-01-06 15:00:00,                  41,                  41,                 44,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        163.32,           52, East-West   , -113.79
            156, Tambaram    , 2024-01-06 16:30:00,                  39,                  42,                 43,                 39, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        172.43,           51, East-West   , -118.96
            156, Tambaram    , 2024-01-06 18:00:00,                  59,                  52,                 53,                 54, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        191.22,           78, North-South , -138.23
            156, Tambaram    , 2024-01-06 19:30:00,                  59,                  62,                 58,                 53, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        200.71,           92, East-West   , -148.22
            156, Tambaram    , 2024-01-06 21:00:00,                  15,                  15,                 15,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        113.43,            8, North-South , -70.56
            156, Tambaram    , 2024-01-06 22:30:00,                  16,                  15,                 15,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        127.62,            7, East-West   , -78.67
            157, Tambaram    , 2024-01-07 00:00:00,                  17,                  17,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        127.86,           12, North-South , -80.61
            157, Tambaram    , 2024-01-07 01:30:00,                  16,                  17,                 15,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        118.9 ,            9, East-West   , -74.24
            157, Tambaram    , 2024-01-07 03:00:00,                  17,                  16,                 17,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        122.07,           10, North-South , -76.44
            157, Tambaram    , 2024-01-07 04:30:00,                  16,                  15,                 14,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        112.85,           12, North-South , -71.31
            157, Tambaram    , 2024-01-07 06:00:00,                  16,                  15,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        110.87,            5, East-West   , -68.22
            157, Tambaram    , 2024-01-07 07:30:00,                  59,                  60,                 65,                 58, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        207.16,          102, North-South , -154.9
            157, Tambaram    , 2024-01-07 09:00:00,                  35,                  38,                 36,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        160.03,           38, North-South , -107.42
            157, Tambaram    , 2024-01-07 10:30:00,                  37,                  39,                 42,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        155.52,           44, East-West   , -106.51
            157, Tambaram    , 2024-01-07 12:00:00,                  47,                  57,                 52,                 52, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        192.48,           68, North-South , -135.99
            157, Tambaram    , 2024-01-07 13:30:00,                  56,                  49,                 51,                 50, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        184.55,           66, East-West   , -130.63
            157, Tambaram    , 2024-01-07 15:00:00,                  44,                  44,                 39,                 42, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        181.66,           57, North-South , -126.29
            157, Tambaram    , 2024-01-07 16:30:00,                  44,                  40,                 42,                 40, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        180.56,           54, North-South , -124.54
            157, Tambaram    , 2024-01-07 18:00:00,                  61,                  54,                 62,                 59, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        206.69,           96, North-South , -153.02
            157, Tambaram    , 2024-01-07 19:30:00,                  61,                  57,                 60,                 57, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        210.09,           95, North-South , -154.85
            157, Tambaram    , 2024-01-07 21:00:00,                  16,                  15,                 14,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        126.3 ,            5, East-West   , -77.48
            157, Tambaram    , 2024-01-07 22:30:00,                  15,                  14,                 17,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        137.36,            9, East-West   , -85.21
            158, Tambaram    , 2024-01-08 00:00:00,                  17,                  14,                 17,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        120.8 ,            8, East-West   , -75.18
            158, Tambaram    , 2024-01-08 01:30:00,                  14,                  16,                 17,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        127.48,            7, North-South , -78.79
            158, Tambaram    , 2024-01-08 03:00:00,                  16,                  16,                 15,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        111.31,            7, North-South , -69.18
            158, Tambaram    , 2024-01-08 04:30:00,                  16,                  17,                 17,                 15, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        123.36,            8, East-West   , -76.62
            158, Tambaram    , 2024-01-08 06:00:00,                  17,                  17,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        119.1 ,            9, North-South , -74.26
            158, Tambaram    , 2024-01-08 07:30:00,                  55,                  58,                 57,                 56, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        204.98,           86, East-West   , -148.89
            158, Tambaram    , 2024-01-08 09:00:00,                  39,                  42,                 37,                 41, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        175.19,           47, East-West   , -119.51
            158, Tambaram    , 2024-01-08 10:30:00,                  36,                  38,                 37,                 37, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        166.25,           36, East-West   , -110.75
            158, Tambaram    , 2024-01-08 12:00:00,                  49,                  52,                 51,                 49, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        192.93,           61, East-West   , -134.16
            158, Tambaram    , 2024-01-08 13:30:00,                  53,                  55,                 51,                 56, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        193.01,           75, North-South , -138.6
            158, Tambaram    , 2024-01-08 15:00:00,                  45,                  45,                 38,                 43, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        180.84,           59, North-South , -126.4
            158, Tambaram    , 2024-01-08 16:30:00,                  39,                  38,                 41,                 40, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        169.84,           46, North-South , -115.7
            158, Tambaram    , 2024-01-08 18:00:00,                  62,                  62,                 55,                 56, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        202.29,           95, North-South , -149.97
            158, Tambaram    , 2024-01-08 19:30:00,                  54,                  57,                 61,                 62, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        205.77,           94, East-West   , -151.66
            158, Tambaram    , 2024-01-08 21:00:00,                  15,                  15,                 15,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        127.26,           10, North-South , -79.46
            158, Tambaram    , 2024-01-08 22:30:00,                  15,                  16,                 16,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        129.35,            8, North-South , -80.11
            159, Tambaram    , 2024-01-09 00:00:00,                  16,                  16,                 14,                 17, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        124.43,            4, North-South , -76.16
            159, Tambaram    , 2024-01-09 01:30:00,                  15,                  16,                 17,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        110.03,            8, North-South , -68.72
            159, Tambaram    , 2024-01-09 03:00:00,                  16,                  17,                 16,                 16, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        135.36,            9, North-South , -84.02
